dataset,split,doc_id,file_name,document_type,url,annotation_set_id,label_id,label_short_description,hypothesis,gold_label_raw,gold_label,evidence_count,evidence_total_chars
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,1,361
contractnli,train,414,897730_0000950136-98-001457_document_7.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000897730/000095013698001457/0000950136-98-001457.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,1,343
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,Entailment,entailment,2,615
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,449
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,364
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,not_mentioned,0,0
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,524
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,1,364
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,entailment,1,819
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,2,738
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,1,712
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,524
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,2,738
contractnli,train,415,899240_0000912057-01-007226_a2040095zex-99_9d1.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000899240/000091205701007226/0000912057-01-007226.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,1,274
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-11,No reverse engineering,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,not_mentioned,0,0
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-16,Return of confidential information,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,not_mentioned,0,0
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-15,No licensing,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,entailment,2,341
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-10,Confidentiality of Agreement,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,entailment,1,87
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-2,None-inclusion of non-technical information,Confidential Information shall only include technical information.,Contradiction,contradiction,1,542
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-1,Explicit identification,All Confidential Information shall be expressly identified by the Disclosing Party.,Entailment,entailment,2,809
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-19,Survival of obligations,Some obligations of Agreement may survive termination of Agreement.,Entailment,entailment,2,281
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-12,Permissible development of similar information,Receiving Party may independently develop information similar to Confidential Information.,Entailment,entailment,2,158
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-20,Permissible post-agreement possession,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,contradiction,1,233
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-3,Inclusion of verbally conveyed information,Confidential Information may include verbally conveyed information.,Entailment,entailment,3,1110
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-18,No solicitation,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,not_mentioned,0,0
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-7,Sharing with third-parties,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,entailment,1,350
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-17,Permissible copy,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,not_mentioned,0,0
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-8,Notice on compelled disclosure,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,entailment,3,347
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-13,Permissible acquirement of similar information,Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,entailment,2,204
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-5,Sharing with employees,Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,entailment,1,350
contractnli,train,416,900091_0001047469-97-003029_document_4.txt,sec-text,https://www.sec.gov/Archives/edgar/data/0000900091/000104746997003029/0001047469-97-003029.txt,0,nda-4,Limited use,Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,entailment,2,183
